student_id,archetype,mood_score,sleep_hours,study_hours,attendance_pct,internal_marks_avg,days_to_next_exam,assignment_deadlines,placement_anxiety,gate_cat_prep,family_stress,social_isolation,physical_activity_hrs,social_media_hours,burnout_score,burnout_risk_level
STU-0237,overworked,4.8,5.0,10.3,78.1,65.6,11,1,0,1,0,1,0.4,2.1,63.54,High
STU-0238,overworked,5.1,6.6,10.3,75.0,77.0,73,1,0,0,0,0,0.3,3.1,39.87,Moderate
STU-0239,balanced,7.1,7.4,3.6,73.0,65.4,16,8,0,1,0,0,1.3,2.8,39.76,Moderate
STU-0240,struggling,5.0,5.1,0.8,55.5,42.5,7,1,1,0,1,0,0.1,4.5,74.67,High
STU-0241,struggling,1.0,5.4,1.9,64.9,75.0,66,4,1,1,0,1,0.0,1.0,71.94,High
STU-0242,high_achiever,8.7,7.9,5.5,93.5,82.2,38,8,1,0,0,0,1.0,2.7,29.63,Low
STU-0243,balanced,7.5,7.4,6.8,82.8,77.5,79,5,0,0,0,0,1.0,2.0,24.77,Low
STU-0244,high_achiever,8.3,6.2,7.5,90.9,91.8,82,4,0,0,1,1,1.0,0.5,39.67,Moderate
STU-0245,struggling,2.6,3.7,2.6,78.5,26.4,80,8,0,0,0,0,1.0,6.4,69.74,High
STU-0246,overworked,5.4,5.3,10.3,84.5,75.6,38,7,0,1,0,0,0.4,2.0,51.48,Moderate
STU-0247,balanced,7.0,7.9,6.2,60.0,80.2,77,2,1,0,0,0,1.3,1.8,32.22,Moderate
STU-0248,overworked,7.2,5.9,8.3,82.1,60.3,16,5,0,0,0,0,0.0,1.7,38.14,Moderate
STU-0249,struggling,5.4,5.1,4.6,68.2,44.3,18,1,1,1,1,0,0.4,6.0,68.87,High
STU-0250,balanced,8.4,7.6,5.9,90.6,74.8,20,5,0,0,0,0,0.8,1.7,21.81,Low
STU-0251,at_risk,1.8,3.4,0.8,43.4,15.3,59,7,0,1,1,0,0.1,6.2,95.48,Critical
STU-0252,at_risk,3.2,4.4,0.0,36.6,28.8,30,3,1,1,1,1,0.0,7.9,100.0,Critical
STU-0253,struggling,3.6,2.1,4.5,47.1,52.7,86,7,1,1,0,0,0.4,6.8,86.77,Critical
STU-0254,overworked,1.0,5.2,12.2,90.4,72.1,46,6,1,1,1,0,0.3,2.8,77.07,Critical
STU-0255,overworked,6.2,5.5,11.1,100.0,73.9,9,6,1,1,1,0,0.2,2.2,68.2,High
STU-0256,struggling,3.0,4.0,2.7,63.8,42.1,15,2,0,1,0,0,0.6,4.8,65.91,High
STU-0257,at_risk,2.2,3.7,3.2,35.0,30.1,18,3,1,0,1,0,0.0,3.5,85.32,Critical
STU-0258,struggling,3.3,5.5,3.9,64.3,62.2,60,8,1,1,1,0,0.3,5.4,73.94,High
STU-0259,overworked,5.9,4.4,6.0,76.7,84.2,20,6,0,1,0,0,0.7,3.0,50.24,Moderate
STU-0260,at_risk,2.6,3.7,1.1,43.3,45.4,68,7,0,0,1,0,0.3,5.9,78.43,Critical
STU-0261,high_achiever,7.8,6.9,5.3,80.0,81.7,53,4,1,0,0,0,0.5,1.1,33.35,Moderate
STU-0262,high_achiever,7.4,7.5,7.4,92.5,88.7,83,3,0,0,1,0,0.5,1.9,29.54,Low
STU-0263,high_achiever,8.3,5.7,5.1,95.1,87.3,48,2,0,1,0,0,0.6,1.0,34.48,Moderate
STU-0264,high_achiever,6.8,7.6,5.9,94.2,83.0,56,5,1,0,0,0,1.2,1.1,32.08,Moderate
STU-0265,overworked,5.6,4.0,10.6,72.9,67.7,60,0,1,1,0,0,0.1,0.2,57.92,High
STU-0266,high_achiever,9.7,7.0,7.0,89.7,85.1,48,5,0,0,0,0,1.2,0.8,21.78,Low
STU-0267,at_risk,3.2,4.2,2.7,48.3,46.1,87,4,1,0,1,1,0.2,5.5,83.73,Critical
STU-0268,struggling,4.2,6.4,1.6,44.4,54.0,38,4,1,1,0,1,0.3,5.1,75.39,Critical
STU-0269,high_achiever,7.6,7.5,5.1,86.9,84.4,35,4,0,1,0,0,0.3,1.3,34.02,Moderate
STU-0270,balanced,7.2,7.2,4.0,77.1,72.0,18,4,0,0,0,0,1.1,2.6,27.35,Low
STU-0271,balanced,6.1,7.2,6.1,91.1,87.6,61,3,0,1,0,0,0.8,1.3,32.33,Moderate
STU-0272,balanced,7.0,7.4,6.7,81.4,72.4,78,3,0,0,0,0,1.3,1.3,27.19,Low
STU-0273,balanced,5.6,7.1,7.9,82.1,73.5,52,5,0,0,0,1,1.1,1.7,40.58,Moderate
STU-0274,high_achiever,6.0,7.6,5.3,89.7,82.4,20,6,1,0,1,0,1.2,0.6,40.73,Moderate
STU-0275,struggling,7.0,2.9,3.8,54.1,57.1,36,5,0,0,0,0,0.3,3.8,55.27,High
STU-0276,overworked,8.2,4.8,10.6,65.1,60.4,4,2,1,0,0,0,0.5,3.4,64.76,High
STU-0277,overworked,5.0,5.0,7.6,84.0,78.8,63,2,0,0,1,0,0.3,1.8,44.42,Moderate
STU-0278,at_risk,2.1,3.4,5.1,44.3,33.7,72,1,0,0,0,1,0.0,7.7,84.41,Critical
STU-0279,at_risk,1.9,4.8,4.1,39.0,15.6,17,8,1,0,1,1,0.3,4.8,99.82,Critical
STU-0280,overworked,2.5,5.9,7.7,85.3,70.1,32,2,1,1,1,0,0.1,1.9,61.94,High
STU-0281,balanced,7.3,7.5,7.9,69.5,87.9,78,6,0,0,0,0,1.2,1.3,26.63,Low
STU-0282,high_achiever,7.6,7.1,6.8,98.6,76.3,17,7,0,1,0,0,1.0,0.8,34.02,Moderate
STU-0283,overworked,6.8,4.6,6.0,80.0,74.4,42,4,1,1,1,0,0.5,3.2,54.49,Moderate
STU-0284,struggling,5.0,5.9,0.8,65.8,45.9,85,1,1,1,1,1,0.3,5.3,71.45,High
STU-0285,overworked,4.5,5.0,7.9,67.1,76.8,39,1,1,0,0,0,0.1,2.7,52.23,Moderate
STU-0286,struggling,1.4,3.7,5.3,50.2,46.4,61,2,0,0,1,0,0.4,6.0,74.66,High
STU-0287,overworked,4.6,6.4,12.1,87.8,70.9,68,3,0,1,0,0,0.2,1.5,50.76,Moderate
STU-0288,high_achiever,8.1,7.5,7.8,83.5,91.3,67,5,0,0,0,0,0.6,1.2,26.12,Low
STU-0289,balanced,9.2,9.0,6.2,80.5,79.3,73,8,0,1,0,0,1.6,1.6,25.59,Low
STU-0290,balanced,7.4,7.4,6.3,85.4,81.7,74,7,0,0,1,0,1.0,1.5,30.19,Moderate
STU-0291,balanced,7.6,7.6,6.0,95.4,75.0,58,0,0,0,0,0,1.5,1.1,17.67,Low
STU-0292,struggling,5.0,5.5,3.1,61.1,33.8,0,3,0,0,1,1,0.2,6.1,89.79,Critical
STU-0293,struggling,4.8,4.6,3.5,54.1,60.4,8,7,1,0,1,0,0.4,5.5,79.71,Critical
STU-0294,balanced,5.0,7.9,4.9,75.1,80.5,82,6,0,0,0,0,1.0,2.4,32.31,Moderate
STU-0295,overworked,6.5,3.6,11.3,80.6,66.3,10,8,0,1,0,0,0.4,0.8,65.65,High
STU-0296,balanced,6.2,5.9,3.7,90.9,70.0,16,3,0,1,0,0,1.8,1.5,32.48,Moderate
STU-0297,high_achiever,6.9,7.4,6.8,88.3,86.0,54,8,0,0,0,0,1.2,2.0,31.09,Moderate
STU-0298,overworked,5.0,3.7,8.9,80.6,60.4,14,0,1,1,1,1,0.1,2.5,70.42,High
STU-0299,high_achiever,7.8,6.0,6.7,86.4,90.3,26,1,0,0,0,1,1.4,0.5,29.25,Low
STU-0300,balanced,5.7,6.5,5.4,70.4,67.6,5,6,1,0,0,1,0.8,1.9,63.86,High
STU-0301,overworked,4.4,5.2,8.7,75.3,86.7,37,3,0,0,0,1,0.8,1.2,49.1,Moderate
STU-0302,high_achiever,8.4,5.7,8.0,98.7,78.3,41,3,0,1,0,0,0.6,1.9,35.48,Moderate
STU-0303,overworked,6.3,5.3,10.1,64.7,80.5,7,8,1,0,1,0,0.8,2.0,65.98,High
STU-0304,at_risk,1.0,4.0,2.9,47.1,51.5,63,0,0,0,1,1,0.0,7.3,81.52,Critical
STU-0305,at_risk,2.5,3.3,2.3,42.5,36.4,53,6,0,0,0,1,0.3,5.3,80.91,Critical
STU-0306,balanced,8.9,8.1,3.9,87.5,71.0,38,2,0,0,0,0,1.3,2.0,15.37,Low
STU-0307,high_achiever,7.2,6.0,5.9,86.8,84.6,17,6,0,0,0,0,0.7,1.7,34.45,Moderate
STU-0308,balanced,6.6,7.2,6.1,85.8,75.6,11,8,1,0,0,0,1.5,2.1,40.07,Moderate
STU-0309,high_achiever,8.5,7.1,6.1,91.2,89.1,9,3,1,1,0,0,0.9,1.9,43.88,Moderate
STU-0310,high_achiever,7.2,5.5,7.4,94.6,83.6,42,4,0,0,0,0,1.6,0.7,30.96,Moderate
STU-0311,at_risk,1.9,5.2,5.0,36.5,31.4,61,3,1,0,0,1,0.3,5.4,86.14,Critical
STU-0312,struggling,4.0,2.2,3.5,53.7,46.1,36,6,0,0,1,1,0.7,2.9,77.21,Critical
STU-0313,overworked,5.1,4.7,10.7,81.4,75.7,59,1,0,1,0,0,0.7,1.9,47.78,Moderate
STU-0314,high_achiever,6.9,5.9,10.5,97.2,76.9,40,6,0,0,0,0,0.5,1.6,39.99,Moderate
STU-0315,balanced,7.7,6.8,5.3,84.6,75.7,74,6,0,0,1,0,0.3,1.7,32.72,Moderate
STU-0316,overworked,5.8,7.0,10.1,74.9,79.2,70,5,1,1,0,0,0.5,2.5,51.7,Moderate
STU-0317,overworked,8.6,3.9,10.2,68.7,75.6,21,5,0,0,0,0,0.1,1.9,42.69,Moderate
STU-0318,balanced,8.2,7.7,4.0,82.4,69.3,82,0,0,0,0,0,0.7,1.7,18.41,Low
STU-0319,struggling,7.6,5.0,1.4,55.2,64.3,0,6,0,1,0,1,0.9,2.4,66.06,High
STU-0320,balanced,9.1,7.3,4.5,86.3,53.9,58,5,0,1,0,0,1.2,2.0,31.13,Moderate
STU-0321,balanced,6.2,7.1,4.4,84.0,67.8,2,0,0,0,0,0,1.0,1.2,33.42,Moderate
STU-0322,struggling,5.3,4.2,3.6,44.6,48.4,36,0,1,1,0,0,0.3,8.7,75.29,Critical
STU-0323,struggling,6.2,5.7,3.9,83.1,56.5,12,8,0,0,0,1,0.4,4.7,61.53,High
STU-0324,balanced,8.3,6.5,3.9,80.4,68.6,50,1,1,0,0,0,1.2,2.5,29.28,Low
STU-0325,overworked,5.4,5.1,10.8,55.5,63.9,87,1,1,1,0,0,0.5,3.2,62.0,High
STU-0326,struggling,1.2,5.2,2.5,47.7,44.5,70,7,0,0,1,1,0.2,3.9,76.38,Critical
STU-0327,balanced,8.1,8.0,6.3,72.9,73.4,42,1,1,1,0,0,1.2,2.2,32.47,Moderate
STU-0328,at_risk,1.8,3.6,2.7,69.8,46.5,72,7,0,0,0,1,0.3,6.4,78.46,Critical
STU-0329,overworked,6.1,4.1,11.6,85.0,65.6,84,0,0,0,1,0,0.3,2.4,49.74,Moderate
STU-0330,balanced,7.4,7.2,7.5,90.6,76.5,50,1,0,1,0,0,1.6,1.2,28.04,Low
STU-0331,overworked,8.2,4.8,8.2,71.5,59.1,69,5,0,1,0,0,0.2,1.9,42.58,Moderate
STU-0332,overworked,5.5,5.9,8.1,93.2,75.1,44,0,0,0,0,1,0.7,1.7,40.82,Moderate
STU-0333,balanced,6.1,7.7,5.7,86.4,65.6,76,6,1,1,0,0,0.8,2.2,40.94,Moderate
STU-0334,at_risk,3.0,2.1,3.3,29.5,44.6,29,5,1,0,0,1,0.2,4.8,93.91,Critical
STU-0335,struggling,4.4,3.9,2.0,38.4,56.2,79,4,1,1,0,1,0.0,4.9,84.01,Critical
STU-0336,high_achiever,8.3,6.3,6.6,94.7,87.0,81,2,0,1,0,0,1.1,1.6,27.29,Low
STU-0337,high_achiever,8.4,6.9,5.8,89.8,84.8,46,4,1,1,1,0,0.9,1.6,43.37,Moderate
STU-0338,balanced,8.3,6.0,6.2,92.6,78.1,13,0,1,0,0,0,1.6,3.0,36.39,Moderate
STU-0339,balanced,7.4,7.8,5.7,82.2,72.2,1,4,0,0,0,0,1.8,1.3,29.05,Low
STU-0340,overworked,6.2,3.6,10.1,57.0,76.3,31,8,0,0,0,0,0.7,1.7,54.37,Moderate
STU-0341,balanced,9.2,6.6,4.2,93.9,90.7,8,2,0,1,0,0,1.2,2.4,33.16,Moderate
STU-0342,overworked,4.4,4.5,11.3,94.9,75.6,31,7,1,1,1,0,0.1,3.8,73.07,High
STU-0343,struggling,3.5,4.9,5.8,72.2,57.0,42,6,1,1,1,0,0.4,4.9,72.1,High
STU-0344,high_achiever,5.8,6.3,7.3,85.2,87.3,76,2,1,1,0,0,0.9,2.3,46.91,Moderate
STU-0345,overworked,4.8,4.8,9.4,73.5,72.0,50,5,0,0,0,1,0.2,1.3,54.08,Moderate
STU-0346,overworked,6.4,4.2,10.8,71.7,72.5,48,4,0,1,0,0,0.6,2.2,52.03,Moderate
STU-0347,high_achiever,7.4,6.4,6.8,87.3,83.9,69,2,1,1,0,0,0.4,1.2,40.55,Moderate
STU-0348,struggling,3.6,4.2,3.4,67.8,62.5,56,4,1,0,1,0,0.1,3.0,61.45,High
STU-0349,high_achiever,7.4,6.3,6.1,84.5,82.3,17,4,1,0,0,0,1.1,1.7,34.16,Moderate
STU-0350,balanced,6.8,6.3,5.5,75.2,79.6,76,7,0,0,0,1,0.5,1.6,40.95,Moderate
STU-0351,struggling,4.3,7.0,4.0,50.0,50.9,4,5,1,0,0,0,0.0,4.7,77.31,Critical
STU-0352,high_achiever,8.5,6.1,6.9,87.8,95.4,31,5,0,0,0,0,0.9,2.3,28.93,Low
STU-0353,balanced,7.7,7.3,6.0,66.6,72.8,42,6,0,0,0,0,1.5,1.8,24.81,Low
STU-0354,balanced,7.1,8.4,7.0,81.5,82.6,88,3,1,0,0,0,1.1,0.8,26.67,Low
STU-0355,overworked,7.8,4.7,9.1,75.0,89.0,44,0,1,0,0,0,0.9,4.0,42.27,Moderate
STU-0356,overworked,5.9,3.5,11.7,66.3,72.2,18,5,1,0,1,0,0.1,1.7,64.35,High
STU-0357,overworked,4.6,4.5,8.7,86.3,59.0,56,7,1,1,0,0,0.5,3.2,63.68,High
STU-0358,overworked,4.4,4.8,11.3,79.9,64.7,82,1,1,0,1,0,0.5,1.3,58.1,High
STU-0359,struggling,4.6,4.1,2.2,51.4,58.4,20,5,1,0,1,1,0.7,3.8,74.64,High
STU-0360,struggling,1.0,3.8,3.5,51.1,40.8,81,6,0,1,1,1,0.1,5.2,92.38,Critical
STU-0361,overworked,2.1,2.9,8.6,82.6,45.0,0,3,0,0,0,0,0.3,1.8,81.27,Critical
STU-0362,balanced,6.8,7.3,5.7,65.0,81.1,68,2,0,0,1,0,1.3,2.1,37.27,Moderate
STU-0363,overworked,2.4,6.7,9.1,80.9,69.5,81,5,1,1,0,0,0.3,1.7,58.98,High
STU-0364,struggling,1.7,5.4,2.9,48.4,46.6,79,2,0,0,1,0,0.7,4.0,65.53,High
STU-0365,high_achiever,7.2,7.0,7.8,100.0,83.9,17,5,0,1,0,0,1.3,1.4,35.49,Moderate
STU-0366,balanced,6.5,7.6,5.3,81.5,75.7,53,2,0,1,0,0,1.3,1.7,29.86,Low
STU-0367,struggling,6.4,5.7,4.8,56.5,41.3,22,8,1,0,0,0,0.6,6.1,65.56,High
STU-0368,balanced,6.6,6.8,3.5,78.9,83.0,45,0,1,1,0,0,1.0,2.2,37.85,Moderate
STU-0369,overworked,6.0,3.9,9.6,55.0,68.1,52,7,1,1,0,0,0.0,3.2,71.36,High
STU-0370,overworked,6.2,6.5,8.1,95.5,79.3,28,4,0,1,1,1,0.3,3.1,51.35,Moderate
STU-0371,balanced,6.4,6.5,4.9,73.5,84.8,63,8,1,0,0,0,1.1,2.0,39.88,Moderate
STU-0372,struggling,1.3,4.8,0.6,61.2,35.6,69,0,1,1,0,0,0.9,6.2,77.01,Critical
STU-0373,high_achiever,8.8,5.9,7.7,92.0,86.6,83,3,0,1,0,0,1.5,1.8,30.8,Moderate
STU-0374,overworked,3.0,4.0,9.3,78.9,58.7,56,1,0,1,0,0,1.1,3.4,57.7,High
STU-0375,high_achiever,7.9,6.4,5.9,91.4,86.5,90,6,1,0,0,0,0.5,1.6,36.84,Moderate
STU-0376,balanced,5.3,6.3,5.0,97.1,79.5,44,8,1,0,0,1,0.7,2.1,49.27,Moderate
STU-0377,overworked,7.1,4.5,9.4,91.3,57.1,34,8,0,1,0,0,0.0,1.7,54.11,Moderate
STU-0378,at_risk,1.0,1.0,1.3,56.3,52.4,7,4,1,1,0,1,0.0,5.4,100.0,Critical
STU-0379,at_risk,1.0,3.1,2.3,54.7,31.9,31,6,1,0,1,1,0.1,1.2,90.14,Critical
STU-0380,overworked,6.2,4.0,9.6,82.5,66.6,81,1,0,1,0,0,0.5,1.4,46.96,Moderate
STU-0381,overworked,6.4,5.2,8.6,80.2,77.1,62,5,0,0,0,0,0.0,3.1,42.06,Moderate
STU-0382,struggling,4.6,5.9,1.4,53.5,48.5,81,5,0,0,1,0,0.1,7.4,63.37,High
STU-0383,at_risk,1.9,3.7,0.2,42.1,41.8,63,4,0,0,0,0,0.0,6.0,75.04,Critical
STU-0384,overworked,3.2,5.3,12.1,78.2,72.3,43,0,1,1,1,0,0.6,1.2,66.98,High
STU-0385,balanced,7.4,8.3,4.6,96.5,81.2,20,7,0,0,1,0,1.4,1.9,27.23,Low
STU-0386,overworked,7.3,5.1,6.5,66.8,68.1,83,4,0,1,0,0,0.5,2.2,44.13,Moderate
STU-0387,balanced,5.2,7.1,3.3,88.1,74.2,47,2,0,0,0,0,1.4,1.3,29.88,Low
STU-0388,balanced,8.2,7.5,5.3,86.6,69.3,11,1,0,0,0,0,1.5,2.8,23.85,Low
STU-0389,balanced,6.5,7.3,3.9,86.6,78.6,1,0,0,1,0,0,0.5,1.1,40.26,Moderate
STU-0390,struggling,3.5,3.0,4.1,65.0,49.7,9,3,0,0,1,1,0.1,6.4,89.54,Critical
STU-0391,overworked,4.8,4.4,10.2,74.4,68.6,17,6,0,1,0,0,0.6,0.7,56.71,High
STU-0392,high_achiever,7.9,6.2,6.9,90.8,74.6,67,0,0,1,0,0,1.6,1.4,28.5,Low
STU-0393,struggling,5.4,3.3,4.2,58.8,62.2,52,7,1,0,1,0,0.0,4.7,69.34,High
STU-0394,at_risk,2.9,4.0,0.9,37.3,36.7,49,5,1,1,0,1,0.0,7.9,98.54,Critical
STU-0395,at_risk,1.0,3.1,0.4,23.5,23.2,70,4,1,1,1,1,0.1,8.9,100.0,Critical
STU-0396,high_achiever,7.3,6.8,6.4,87.5,78.1,66,8,0,0,0,0,0.3,1.2,32.58,Moderate
STU-0397,balanced,7.1,6.7,4.4,86.9,64.5,30,7,0,0,0,0,1.5,1.2,27.83,Low
STU-0398,overworked,3.3,4.5,11.0,83.2,79.8,1,5,1,0,1,0,0.6,1.3,82.42,Critical
STU-0399,at_risk,1.7,4.8,0.2,61.4,48.7,87,2,1,0,1,1,0.5,5.4,80.1,Critical
STU-0400,high_achiever,9.6,6.1,5.2,81.6,89.3,33,3,0,0,1,0,0.2,1.2,29.79,Low
STU-0401,balanced,7.4,7.3,5.8,92.2,67.4,64,6,1,0,0,0,0.9,1.3,35.06,Moderate
STU-0402,overworked,6.9,5.5,11.3,66.2,86.7,10,4,1,0,0,1,0.9,2.8,67.73,High
STU-0403,balanced,5.5,6.6,4.6,87.8,66.6,75,1,0,0,0,0,1.5,2.6,29.79,Low
STU-0404,overworked,5.9,4.0,8.2,90.5,77.8,55,1,1,0,1,0,0.4,1.9,48.54,Moderate
STU-0405,overworked,3.9,6.9,7.6,79.9,80.1,15,0,0,1,0,0,0.0,2.3,43.13,Moderate
STU-0406,high_achiever,7.8,8.5,5.0,96.3,84.0,33,2,0,1,0,0,1.3,1.6,22.17,Low
STU-0407,overworked,5.8,3.1,10.4,81.0,76.4,3,5,0,0,0,1,0.7,2.5,73.45,High
STU-0408,high_achiever,7.1,6.0,8.4,98.2,83.6,9,7,1,1,0,0,1.0,0.9,56.49,High
STU-0409,overworked,6.5,6.9,8.2,74.2,72.3,32,1,1,1,0,0,0.6,2.0,40.56,Moderate
STU-0410,at_risk,3.4,4.2,0.6,68.3,52.0,1,3,1,1,0,1,0.1,6.4,100.0,Critical
STU-0411,balanced,6.3,7.0,2.9,89.0,62.5,4,8,0,0,0,0,1.8,1.6,39.0,Moderate
STU-0412,high_achiever,7.3,6.3,8.7,80.0,92.7,40,4,0,0,0,0,1.1,0.8,28.89,Low
STU-0413,high_achiever,9.1,5.8,5.6,96.7,87.0,28,8,0,1,0,0,0.6,1.5,34.4,Moderate
STU-0414,at_risk,3.6,4.6,2.8,53.4,59.1,39,5,0,1,1,1,0.1,3.8,75.67,Critical
STU-0415,balanced,9.3,6.2,5.1,85.3,74.6,79,3,0,0,0,0,0.8,2.5,27.74,Low
STU-0416,overworked,5.8,4.1,7.2,80.6,81.0,69,3,0,1,0,1,0.5,2.2,51.87,Moderate
STU-0417,balanced,6.1,7.7,6.6,69.6,87.7,88,0,0,1,0,0,1.4,2.6,28.8,Low
STU-0418,at_risk,1.1,3.4,2.8,70.0,46.5,13,3,1,0,0,1,0.1,4.1,92.27,Critical
STU-0419,struggling,2.6,6.5,3.1,81.1,60.1,35,1,1,0,1,0,0.3,4.0,55.08,High
STU-0420,balanced,7.6,7.1,4.8,80.7,75.6,58,1,1,0,0,0,0.3,2.1,30.0,Moderate
STU-0421,struggling,2.3,2.5,0.8,45.7,43.5,7,6,1,0,1,0,0.9,4.0,97.53,Critical
STU-0422,struggling,4.6,4.7,3.4,47.7,69.4,50,5,1,1,0,0,0.8,2.3,61.88,High
STU-0423,overworked,5.1,4.0,10.3,70.7,91.7,74,1,1,1,1,0,0.8,2.4,65.04,High
STU-0424,balanced,8.3,6.5,4.5,82.6,81.9,26,7,1,0,0,0,1.3,0.9,32.76,Moderate
STU-0425,overworked,5.4,4.9,12.5,64.1,75.1,90,0,1,1,1,0,0.8,4.0,66.35,High
STU-0426,balanced,7.7,7.5,5.7,81.2,78.5,50,8,0,1,0,0,0.2,2.2,36.27,Moderate
STU-0427,balanced,7.0,8.6,4.7,78.8,90.9,57,8,1,0,0,0,0.9,1.5,32.44,Moderate
STU-0428,high_achiever,8.5,6.6,5.4,88.3,81.4,1,0,1,1,0,0,1.0,1.6,44.56,Moderate
STU-0429,high_achiever,6.4,7.2,7.3,97.9,87.7,80,1,0,1,0,0,1.4,1.6,32.07,Moderate
STU-0430,struggling,4.8,4.4,6.9,72.7,58.9,82,7,1,0,1,1,0.0,2.9,68.7,High
STU-0431,high_achiever,7.9,6.1,7.2,98.9,89.2,59,0,1,0,0,0,0.5,1.3,31.35,Moderate
STU-0432,balanced,6.8,6.7,4.9,72.0,74.0,87,6,0,0,0,1,1.0,0.0,40.74,Moderate
STU-0433,balanced,8.3,6.7,5.5,72.6,88.6,4,3,1,1,0,0,2.0,1.9,46.42,Moderate
STU-0434,struggling,4.3,2.9,2.9,63.6,46.5,49,2,1,0,1,1,0.2,4.7,78.03,Critical
STU-0435,overworked,5.6,3.9,8.4,65.2,79.8,69,0,0,0,1,0,0.0,3.1,53.29,Moderate
STU-0436,at_risk,2.2,1.0,1.5,47.0,25.9,72,8,0,0,1,1,0.0,9.3,100.0,Critical
STU-0437,overworked,4.1,3.4,9.0,75.9,75.0,35,0,1,1,0,1,0.2,2.6,70.77,High
STU-0438,high_achiever,8.5,6.5,6.8,89.2,92.1,20,1,0,1,0,0,0.7,1.4,29.06,Low
STU-0439,balanced,6.7,5.9,5.9,81.5,79.0,28,6,1,0,0,0,1.0,2.5,39.6,Moderate
STU-0440,overworked,8.1,3.3,10.2,82.8,62.0,89,5,0,0,1,0,0.5,3.2,47.33,Moderate
STU-0441,at_risk,3.0,1.0,0.6,70.0,31.0,72,3,1,0,0,1,0.0,5.8,91.57,Critical
STU-0442,high_achiever,6.3,5.8,8.8,100.0,84.4,4,1,0,0,0,0,0.5,2.4,47.58,Moderate
STU-0443,balanced,7.9,6.4,5.4,80.7,77.6,78,3,0,1,0,0,1.8,2.3,28.46,Low
STU-0444,high_achiever,8.9,6.7,7.8,98.3,78.3,7,0,1,1,0,0,1.0,1.1,36.37,Moderate
STU-0445,balanced,7.5,9.0,3.3,81.7,80.1,46,1,0,1,1,0,1.2,1.7,24.19,Low
STU-0446,overworked,5.8,4.2,6.2,89.9,79.6,17,2,0,1,1,0,0.4,2.4,51.3,Moderate
STU-0447,high_achiever,8.0,7.1,6.6,97.6,86.9,90,8,0,0,0,0,1.1,0.8,27.77,Low
STU-0448,struggling,2.8,3.7,2.3,49.2,75.0,22,6,0,0,1,0,0.7,7.7,71.25,High
STU-0449,overworked,5.6,3.7,8.5,68.8,82.4,73,6,0,1,0,0,0.3,3.1,57.67,High
STU-0450,at_risk,4.8,2.0,3.9,65.2,26.3,78,3,0,0,1,1,0.3,6.9,81.51,Critical
STU-0451,struggling,2.8,3.6,6.6,62.0,61.4,44,5,1,0,1,1,0.1,3.6,79.27,Critical
STU-0452,balanced,5.9,6.7,5.5,82.9,73.6,42,7,0,1,0,0,1.4,2.2,39.9,Moderate
STU-0453,balanced,6.2,6.8,6.9,89.2,64.0,0,0,1,0,0,0,1.3,0.6,41.89,Moderate
STU-0454,overworked,8.3,4.1,8.2,85.6,54.6,48,5,0,0,0,0,0.2,2.7,40.93,Moderate
STU-0455,struggling,3.6,5.4,4.1,65.2,47.9,87,3,1,0,0,0,0.4,4.6,60.84,High
STU-0456,balanced,6.7,6.9,4.3,81.7,68.5,13,1,1,0,0,0,0.8,2.0,38.38,Moderate
STU-0457,overworked,6.7,4.6,10.1,83.5,74.4,11,5,0,1,1,0,0.2,2.3,63.37,High
STU-0458,struggling,4.0,2.0,3.7,85.0,47.7,21,6,0,0,1,0,0.1,5.4,70.23,High
STU-0459,balanced,8.4,6.0,6.4,86.7,73.9,69,4,1,0,0,0,1.3,2.4,34.64,Moderate
STU-0460,struggling,2.3,5.5,3.4,62.9,52.9,62,2,1,1,1,0,0.3,6.6,76.22,Critical
STU-0461,balanced,6.1,6.7,5.7,91.8,79.8,61,3,1,1,0,0,0.9,3.3,45.4,Moderate
STU-0462,balanced,8.5,6.9,6.1,88.7,84.7,14,4,1,0,0,0,1.6,2.3,28.79,Low
STU-0463,high_achiever,7.3,6.7,8.1,89.9,91.4,49,2,0,0,0,0,1.6,0.9,23.73,Low
STU-0464,overworked,5.3,5.3,8.7,91.5,74.2,33,3,1,1,1,0,0.4,1.1,55.5,High
STU-0465,high_achiever,8.0,5.0,8.2,90.2,100.0,85,5,0,1,0,0,1.9,1.3,36.46,Moderate
STU-0466,high_achiever,8.6,7.7,5.0,82.1,81.3,49,8,0,0,0,0,1.2,1.6,25.15,Low
STU-0467,overworked,3.7,2.7,10.8,69.7,49.8,60,4,0,0,0,0,0.4,2.8,62.96,High
STU-0468,balanced,6.7,6.9,5.1,71.2,69.3,73,2,0,0,0,0,1.4,2.0,26.26,Low
STU-0469,balanced,6.2,6.9,2.9,83.4,86.4,24,2,0,1,0,0,0.6,1.4,35.17,Moderate
STU-0470,balanced,8.5,6.6,4.7,66.2,75.8,18,4,1,0,0,0,2.0,2.0,30.91,Moderate
STU-0471,overworked,6.0,5.0,8.3,86.2,72.3,70,5,0,0,1,0,0.4,1.4,46.89,Moderate
STU-0472,at_risk,3.2,2.9,3.5,40.5,28.6,75,8,1,0,1,1,0.0,2.7,95.33,Critical
STU-0473,high_achiever,6.3,5.6,4.5,90.6,84.1,12,1,1,1,0,0,0.9,0.9,48.33,Moderate
STU-0474,struggling,4.7,3.8,4.0,51.4,54.2,52,4,1,1,0,1,0.7,5.7,78.95,Critical
